"customer_id","last_purchase","frequency","monetary"
"14121","12/6/11 12:19","4","2780.15"
"14124","9/16/11 13:32","1","419.58"
"14125","9/22/11 15:40","3","2740.43"
"14126","12/2/11 11:45","3","706.13"
"14127","8/9/11 10:49","3","709.71"
"14128","3/29/11 10:49","2","637.5"
"14129","9/5/11 9:49","5","1123.86"
"14130","1/24/11 16:05","1","483.86"
"14132","9/13/11 14:30","11","3586.03"
"14133","8/2/11 11:34","3","605.64"
"14135","9/25/11 11:36","15","4690.31"
"14138","12/8/11 12:44","2","982.38"
"14139","10/24/11 13:34","1","415.82"
"14140","12/6/11 9:05","2","935.05"
"14141","9/27/11 11:38","4","915.13"
"14142","12/1/10 16:33","1","311.81"
"14143","7/29/11 9:48","1","115.8"
"14145","7/6/11 11:52","4","3742.2"
"14146","9/19/11 15:01","5","4191"
"14147","9/22/11 18:10","2","483.4"
"14148","4/20/11 12:02","1","157.2"
"14149","5/3/11 9:44","1","446.62"
"14150","12/15/10 10:04","2","658.64"
"14152","9/25/11 12:54","2","621.29"
"14154","4/14/11 16:26","2","1345.62"
"14155","3/18/11 14:13","1","118.75"
"14156","9/7/11 16:00","55","117379.63"
"14157","2/27/11 13:04","2","432.88"
"14158","10/30/11 15:08","1","507.66"
"14159","9/5/11 12:00","11","4693.01"
"14161","5/8/11 11:41","3","1110.52"
"14162","6/19/11 11:36","2","289.36"
"14163","9/13/11 15:18","4","2445.91"
"14164","9/30/11 12:24","2","1631.77"
"14165","3/9/11 12:39","1","122.54"
"14167","6/27/11 16:46","4","574.84"
"14171","9/2/11 16:43","1","363.79"
"14173","5/4/11 14:03","4","450.84"
"14174","11/6/11 13:17","1","134.46"
"14175","6/21/11 14:29","3","3222.3"
"14176","2/15/11 13:12","4","576.9"
"14177","9/5/11 12:24","4","559.41"
"14178","9/2/11 14:42","7","1620.93"
"14179","10/30/11 12:07","2","719.78"
"14180","9/9/11 13:47","25","4748.52"
"14184","10/4/11 12:43","1","452.89"
"14185","1/12/11 13:52","1","197.65"
"14188","9/29/11 12:15","6","2054.36"
"14189","9/4/11 13:45","15","4654.08"
"14191","9/20/11 9:24","13","4684.76"
"14193","3/15/11 11:38","2","853.39"
"14194","9/25/11 12:32","21","11349.52"
"14195","5/22/11 10:29","2","1012"
"14196","8/25/11 10:25","1","335.52"
"14198","9/14/11 11:25","4","701.4"
"14199","5/5/11 13:44","1","185.4"
"14201","9/20/11 10:47","7","747.44"
"14204","12/7/11 13:38","1","161.03"
"14205","3/20/11 15:07","2","466.7"
"14206","4/14/11 16:38","1","328.16"
"14208","9/6/11 12:48","1","151.74"
"14209","8/10/11 16:01","6","2073.43"
"14210","8/26/11 12:36","6","1905.84"
"14211","9/4/11 10:51","9","2241.1"
"14212","9/11/11 12:45","1","1070.48"
"14214","7/6/11 15:02","5","1004.38"
"14215","9/23/11 10:44","6","1789.72"
"14216","12/6/11 14:56","4","1839.3"
"14217","9/26/11 15:47","17","2004.98"
"14218","10/28/11 10:00","1","169.48"
"14219","12/5/11 16:23","1","89.94"
"14220","4/6/11 13:23","2","632.4"
"14221","9/20/11 12:21","9","3432.8"
"14222","6/15/11 16:42","1","683.17"
"14223","9/8/11 13:38","3","991.13"
"14224","8/21/11 13:24","4","1050.12"
"14226","9/30/11 11:45","5","2232.19"
"14227","9/15/11 11:33","10","3350.96"
"14229","2/21/11 9:45","3","1547.2"
"14231","6/9/11 11:05","3","925.71"
"14232","8/16/11 12:52","5","2048.07"
"14233","5/12/11 10:45","4","1462.72"
"14234","11/9/11 15:42","4","775.46"
"14235","9/25/11 14:37","5","3144.86"
"14236","9/20/11 9:13","2","490.86"
"14237","12/1/10 13:20","1","161"
"14238","1/17/11 14:40","1","146.85"
"14239","9/6/11 12:38","11","2380.85"
"14240","4/28/11 11:40","2","890.34"
"14241","6/9/11 11:46","1","213.7"
"14242","4/19/11 11:46","2","280.55"
"14243","9/5/11 13:10","10","2588.77"
"14245","5/4/11 8:40","2","1693.45"
"14246","8/21/11 11:50","3","1474.06"
"14247","3/6/11 15:21","1","136.77"
"14248","1/25/11 14:45","1","302.58"
"14250","9/11/11 13:44","3","1904.05"
"14251","12/8/11 8:32","5","2879.7"
"14256","3/24/11 13:17","2","969.06"
"14257","8/8/11 15:35","5","3099.72"
"14258","9/11/11 10:42","9","12669.98"
"14259","7/21/11 10:44","1","120"
"14261","9/22/11 10:47","2","1163.45"
"14262","9/16/11 14:55","8","2618.23"
"14264","7/8/11 10:20","2","333.97"
"14265","8/22/11 13:32","2","530.18"
"14267","6/30/11 10:09","3","1516.24"
"14270","1/12/11 9:33","1","492.65"
"14271","4/28/11 12:47","1","112.32"
"14272","9/27/11 10:08","2","437.96"
"14273","7/26/11 14:56","4","559.97"
"14276","9/2/11 9:45","3","1119.74"
"14277","5/11/11 13:20","3","4216.2"
"14280","5/27/11 10:37","1","134.04"
"14282","9/19/11 14:55","15","3729.34"
"14284","9/14/11 13:04","2","595.25"
"14285","9/25/11 11:38","4","1910.01"
"14286","4/11/11 8:16","3","4628.75"
"14287","5/25/11 11:44","3","176.63"
"14288","5/10/11 13:22","1","426.6"
"14289","7/28/11 10:24","6","911.26"
"14290","9/19/11 14:38","5","2314.65"
"14291","8/11/11 10:55","11","3883.25"
"14292","9/12/11 12:51","9","4871.93"
"14293","7/15/11 15:28","4","1046.56"
"14295","10/30/11 15:50","1","166.2"
"14297","3/10/11 8:31","4","1305.33"
"14298","9/28/11 13:32","44","51527.3"
"14299","9/22/11 12:06","9","3965.62"
"14300","11/21/11 8:57","1","43.2"
"14301","8/14/11 15:33","1","640.14"
"14304","5/1/11 11:50","1","383.45"
"14305","9/29/11 15:29","3","1858.96"
"14306","9/15/11 10:31","2","2093.32"
"14307","9/12/11 9:38","6","2995.72"
"14309","9/7/11 12:50","9","2352.53"
"14311","4/11/11 10:14","1","310.26"
"14312","9/9/11 13:14","6","1611.59"
"14314","8/25/11 10:39","1","120"
"14315","8/2/11 13:31","6","2481.13"
"14317","10/6/11 10:44","1","508.58"
"14320","5/17/11 9:24","2","477.79"
"14321","9/27/11 9:24","5","1530.75"
"14323","8/17/11 11:37","2","605.06"
"14326","4/11/11 15:04","1","183.85"
"14327","6/29/11 13:58","1","311.65"
"14329","8/23/11 12:18","7","5014.84"
"14331","8/7/11 13:17","2","462.66"
"14332","7/15/11 10:33","3","866.31"
"14333","10/3/11 10:38","1","415.2"
"14334","9/7/11 10:55","8","2552.21"
"14335","9/4/11 13:07","2","468.26"
"14336","5/4/11 15:37","4","1614.91"
"14338","7/1/11 14:08","2","588.22"
"14339","4/11/11 11:06","1","309.52"
"14340","5/5/11 9:44","1","134.7"
"14341","8/1/11 14:05","8","2182.28"
"14342","7/25/11 14:35","4","668.56"
"14344","8/4/11 13:51","8","889.93"
"14345","11/1/11 9:51","1","108.98"
"14346","8/11/11 9:47","2","1021.58"
"14348","3/24/11 16:23","1","409.57"
"14349","11/29/11 15:39","1","133.5"
"14350","3/10/11 14:14","1","282.93"
"14351","6/28/11 11:56","1","51"
"14352","7/5/11 15:41","4","1078.96"
"14353","5/8/11 16:06","1","90.6"
"14354","12/4/11 11:32","2","163.62"
"14355","12/9/10 12:16","1","174.4"
"14356","9/21/11 9:18","2","701.23"
"14357","10/27/11 16:23","1","225.77"
"14359","9/13/11 9:03","3","912.18"
"14360","9/6/11 11:58","4","2128.23"
"14362","11/17/11 15:08","1","161.2"
"14364","8/23/11 11:01","8","3717.35"
"14367","9/25/11 12:16","16","9261.52"
"14368","1/24/11 9:52","1","155"
"14371","2/17/11 16:35","1","100.5"
"14373","12/16/10 15:40","1","76.55"
"14375","6/7/11 13:44","1","257.68"
"14377","6/1/11 13:32","2","617.05"
"14379","2/17/11 15:03","2","348.1"
"14381","10/18/11 17:10","1","202.68"
"14382","11/13/11 16:18","1","626.07"
"14383","6/29/11 10:18","3","1247.69"
"14385","11/30/11 15:36","3","202.11"
"14386","2/16/11 9:45","1","142.4"
"14387","9/26/11 12:58","3","1770.56"
"14388","9/9/11 13:26","8","3212.84"
"14389","6/2/11 12:04","2","1043.46"
"14390","7/18/11 13:35","9","4652.82"
"14393","5/5/11 18:16","1","67.95"
"14395","9/22/11 12:41","9","3507.71"
"14396","12/3/10 15:19","2","487.99"
"14397","9/7/11 9:37","19","2612.96"
"14400","7/13/11 15:50","1","574.7"
"14401","9/5/11 11:51","13","4051.48"
"14403","8/1/11 12:57","4","1475.81"
"14404","8/23/11 11:16","6","1474.32"
"14406","8/12/11 16:54","1","156.75"
"14407","8/24/11 14:02","6","2157.73"
"14408","9/6/11 11:29","7","2606.53"
"14409","9/29/11 18:18","6","2059.45"
"14410","9/8/11 15:08","9","1105.07"
"14411","2/2/11 10:56","1","1063"
"14412","9/28/11 8:48","2","770.03"
"14413","12/12/10 13:37","1","122.7"
"14414","9/9/11 12:09","7","1496.98"
"14415","9/2/11 15:56","13","5900.28"
"14416","11/17/11 15:22","2","490.22"
"14418","8/23/11 17:18","3","1937.25"
"14419","9/27/11 11:27","6","1058.06"
"14420","9/1/11 18:07","1","387.52"
"14421","5/12/11 10:49","2","813.11"
"14422","9/30/11 10:48","6","4263.64"
"14423","5/5/11 15:12","1","265.2"
"14424","11/22/11 11:48","1","322.08"
"14426","7/22/11 11:56","10","4481.67"
"14427","10/7/11 9:10","2","363.34"
"14428","9/21/11 14:50","5","1244.83"
"14431","2/10/11 10:40","1","470.36"
"14432","9/11/11 14:09","6","2255.51"
"14434","9/28/11 15:31","6","1372.8"
"14436","9/2/11 10:13","1","89.06"
"14437","12/9/10 9:27","1","63"
"14438","2/6/11 14:56","1","131.9"
"14439","1/24/11 11:39","1","2661.24"
"14440","9/28/11 12:46","5","2357.68"
"14441","9/6/11 9:45","4","1712.89"
"14442","5/19/11 11:36","2","1589.82"
"14443","7/24/11 11:40","4","1420.2"
"14446","9/20/11 12:35","4","1039.58"
"14447","5/27/11 14:29","5","1163.23"
"14448","12/10/10 17:26","2","375.35"
"14449","4/7/11 12:16","4","907.1"
"14450","6/12/11 10:46","3","483.25"
"14451","5/29/11 12:35","2","662.59"
"14452","9/7/11 11:32","2","264.44"
"14453","6/2/11 14:15","1","119.93"
"14456","9/27/11 12:52","9","3062.4"
"14457","2/2/11 9:39","1","113.64"
"14459","7/7/11 13:35","1","1837.92"
"14460","8/21/11 14:19","3","434.34"
"14461","7/14/11 17:11","3","2103.06"
"14462","9/16/11 17:05","11","2004.02"
"14463","9/2/11 15:20","3","529.62"
"14465","4/7/11 12:38","3","1058.62"
"14466","9/27/11 12:44","7","2272.4"
"14467","11/22/11 12:48","4","598.76"
"14470","2/25/11 11:56","2","461.19"
"14472","8/28/11 11:01","8","1936.84"
"14473","9/26/11 15:10","2","234.34"
"14474","10/24/11 13:26","1","547.66"
"14475","9/29/11 10:46","3","925.85"
"14476","3/27/11 15:39","1","215.7"
"14477","6/8/11 13:33","4","1309.6"
"14479","3/31/11 9:07","2","316.25"
"14480","11/28/11 16:35","1","279.05"
"14481","6/28/11 10:38","2","636.51"
"14482","9/1/11 16:44","6","2068.15"
"14483","3/3/11 10:26","1","137.1"
"14484","10/20/11 14:11","1","321.92"
"14485","11/1/11 12:25","1","165.75"
"14487","9/18/11 12:40","6","1196.33"
"14488","10/3/11 9:30","1","1064.28"
"14489","5/16/11 14:51","1","463.38"
"14491","6/17/11 15:22","2","340.93"
"14493","7/7/11 16:59","5","2383.24"
"14494","11/14/11 9:21","1","139.56"
"14495","8/10/11 14:13","2","123.8"
"14496","2/1/11 9:01","2","538.81"
"14497","2/3/11 17:01","1","475.37"
"14498","8/15/11 14:10","5","1957.32"
"14499","7/29/11 11:49","3","815.32"
"14500","9/12/11 16:45","3","356.85"
"14501","6/9/11 12:02","2","251.21"
"14502","7/13/11 13:14","11","2470.67"
"14503","9/30/11 14:59","6","3543.26"
"14504","4/10/11 16:01","4","673.26"
"14505","8/22/11 14:38","8","5905.64"
"14506","6/30/11 19:27","5","2012.17"
"14507","8/30/11 15:16","6","1383.18"
"14508","9/11/11 11:29","2","276.42"
"14511","9/8/11 13:26","5","1314.81"
"14512","6/5/11 12:39","2","275.28"
"14513","8/31/11 11:25","3","455.59"
"14514","5/22/11 15:12","3","1055.35"
"14515","6/1/11 12:54","6","2102.09"
"14517","7/21/11 11:42","2","330.45"
"14518","10/6/11 14:43","1","174.37"
"14520","2/22/11 9:15","2","270.6"
"14522","9/8/11 15:39","4","974.54"
"14523","8/23/11 13:13","1","241.09"
"14524","9/29/11 12:39","9","1867.68"
"14525","8/31/11 14:28","9","4332.2"
"14527","9/29/11 12:23","55","8508.82"
"14528","11/2/11 17:09","1","364.22"
"14529","9/23/11 13:48","3","620.04"
"14530","9/7/11 12:55","6","2925.91"
"14532","4/17/11 13:05","4","932.85"
"14533","9/11/11 15:35","7","1949.72"
"14534","9/5/11 12:20","18","4447.05"
"14535","8/4/11 15:04","3","2864.19"
"14536","3/25/11 12:21","1","171.8"
"14537","10/13/11 10:54","1","355.56"
"14538","3/28/11 14:57","2","388.25"
"14539","11/24/11 9:50","2","537.48"
"14540","9/25/11 12:34","3","996.26"
"14541","6/24/11 10:31","8","1461.65"
"14542","6/7/11 8:19","1","103.25"
"14543","9/27/11 10:26","16","3630.33"
"14544","12/13/10 12:50","2","2024.45"
"14546","9/23/11 13:11","5","2578.09"
"14547","12/6/11 11:06","8","4007.54"
"14548","7/12/11 12:19","2","652.8"
"14549","2/1/11 13:47","1","289.24"
"14550","11/29/11 12:12","2","765.62"
"14551","5/19/11 18:21","2","186.23"
"14552","7/11/11 12:49","1","165.07"
"14553","5/5/11 11:08","5","859.27"
"14554","11/29/11 16:44","4","2381.04"
"14555","2/10/11 17:19","2","324.14"
"14557","9/15/11 15:48","1","788.38"
"14560","9/6/11 10:27","22","2237.77"
"14561","9/25/11 12:39","3","1080.76"
"14562","9/8/11 19:58","18","5074.77"
"14565","9/5/11 9:07","4","3099.12"
"14566","8/21/11 11:05","1","1432"
"14567","8/1/11 13:48","2","1530.36"
"14569","12/8/11 14:58","1","227.39"
"14570","3/4/11 10:58","2","218.06"
"14572","8/21/11 13:46","7","2832.84"
"14573","6/13/11 11:15","9","1653.42"
"14576","12/2/10 17:51","1","35.4"
"14577","6/29/11 11:46","4","859.71"
"14578","12/6/11 17:18","1","168.63"
"14581","11/23/11 12:39","1","138.6"
"14582","10/30/11 11:56","1","114.11"
"14583","7/18/11 12:53","5","1052.55"
"14584","6/9/11 20:03","4","1042.26"
"14585","10/20/11 14:33","1","157.05"
"14586","3/8/11 10:04","1","237.36"
"14587","6/8/11 14:09","9","1601.14"
"14589","12/3/10 11:42","1","39.75"
"14591","5/10/11 14:09","4","1447.14"
"14592","11/4/11 16:35","3","570.46"
"14593","5/25/11 11:21","3","617.99"
"14594","12/2/11 13:28","2","379.83"
"14595","9/15/11 13:13","6","1740.6"
"14597","6/1/11 12:33","2","883.15"
"14598","10/26/11 13:19","1","221.97"
"14600","2/7/11 9:48","1","393.33"
"14601","11/29/11 9:48","1","213.96"
"14603","3/10/11 10:27","1","660"
"14606","9/7/11 12:41","93","12156.65"
"14607","3/23/11 15:22","14","16569.5"
"14608","9/15/11 11:46","4","1785.15"
"14609","9/28/11 12:54","4","601.56"
"14616","4/11/11 9:54","3","406.08"
"14618","11/30/11 13:45","3","553.44"
"14619","4/8/11 7:37","1","394.44"
"14620","5/18/11 11:58","2","412.78"
"14621","7/6/11 12:31","5","1788.36"
"14622","6/8/11 12:42","1","320.58"
"14623","8/15/11 13:51","5","889.25"
"14624","10/13/11 13:44","2","225.85"
"14625","5/27/11 15:32","2","899.63"
"14626","8/9/11 10:20","4","2791.27"
"14628","9/9/11 14:58","2","671.96"
"14629","12/5/11 16:55","2","959.01"
"14631","4/18/11 16:49","3","1006.98"
"14632","3/22/11 8:49","1","114.56"
"14633","3/18/11 17:07","1","344.9"
"14636","3/16/11 9:52","2","609.85"
"14638","10/20/11 10:10","1","443.6"
"14639","8/11/11 13:41","6","2984.49"
"14640","8/4/11 11:38","6","2125.08"
"14641","11/18/11 10:42","1","110.46"
"14642","10/12/11 11:08","1","96.12"
"14643","6/22/11 14:41","2","693.81"
"14644","2/14/11 14:14","2","830.76"
"14645","7/6/11 9:15","2","597.09"
"14646","9/8/11 11:28","74","280206.02"
"14647","5/22/11 13:40","1","243.22"
"14649","9/28/11 15:42","4","1417.29"
"14651","5/12/11 16:29","2","654.6"
"14652","9/23/11 14:21","1","114.18"
"14653","12/8/11 13:45","7","1947.55"
"14655","9/30/11 8:14","4","1932.23"
"14656","6/23/11 13:51","2","291.05"
"14657","7/7/11 19:54","4","848.22"
"14658","8/14/11 15:42","2","247.15"
"14659","9/22/11 12:45","9","2529.93"
"14660","9/14/11 11:34","2","285.74"
"14661","11/13/11 11:51","1","107.95"
"14662","4/19/11 12:26","4","771.17"
"14664","11/6/11 14:56","2","637.89"
"14665","9/11/11 11:26","5","1835.7"
"14666","11/15/11 12:57","1","195.25"
"14667","9/6/11 12:30","25","9241.2"
"14669","4/12/11 11:43","3","1269.99"
"14670","3/4/11 14:13","2","411.53"
"14672","4/19/11 10:19","2","765.55"
"14673","12/7/10 12:49","5","1736.4"
"14675","11/23/11 12:58","1","604.75"
"14676","9/22/11 9:52","6","2548.24"
"14680","9/5/11 15:49","16","28754.11"
"14681","9/29/11 15:52","3","498.95"
"14682","6/5/11 12:12","2","52"
"14684","9/19/11 11:04","5","1236.28"
"14687","8/25/11 11:59","1","628.38"
"14688","9/8/11 12:16","21","5630.87"
"14689","5/15/11 11:22","1","112.8"
"14690","7/11/11 11:58","2","371.7"
"14691","9/4/11 11:17","5","2114.33"
"14692","7/25/11 15:08","4","591.55"
"14693","3/20/11 12:50","1","172.9"
"14696","9/29/11 15:04","7","2078.95"
"14697","5/5/11 15:39","2","188.61"
"14698","12/8/11 12:26","5","1250.76"
"14699","5/9/11 14:54","1","109.13"
"14700","6/3/11 11:59","3","2235.3"
"14701","6/20/11 11:36","9","2549.37"
"14702","9/22/11 19:33","17","3292.14"
"14703","11/25/11 9:23","1","318.17"
"14704","9/19/11 13:27","9","1546.91"
"14705","5/25/11 12:39","1","179"
"14708","7/8/11 16:08","3","1126.37"
"14709","9/7/11 12:21","13","4921.04"
"14710","11/25/11 14:53","4","606.13"
"14711","9/9/11 13:42","11","2868.8"
"14712","9/25/11 14:58","3","917.07"
"14713","9/1/11 19:11","11","2666.36"
"14714","11/15/11 13:07","1","160.19"
"14715","9/6/11 12:02","4","867.38"
"14716","7/14/11 12:42","2","329.68"
"14719","6/13/11 12:52","5","1602.13"
"14720","9/11/11 13:56","3","663.81"
"14722","7/15/11 14:58","1","187.92"
"14723","12/3/10 14:26","6","1158.3"
"14725","11/15/11 12:42","1","718.08"
"14727","3/10/11 14:45","1","268.58"
"14729","12/1/10 12:43","1","313.49"
"14730","8/24/11 13:07","8","2005.06"
"14731","5/18/11 11:02","3","380.02"
"14732","9/12/11 15:29","8","2702.49"
"14733","8/21/11 11:57","12","9585.91"
"14735","9/19/11 11:33","32","6065.69"
"14737","8/3/11 10:04","3","1164.55"
"14738","7/29/11 10:34","7","1314.45"
"14739","9/6/11 14:09","7","3902.28"
"14740","5/26/11 18:17","3","1448.21"
"14741","8/18/11 13:16","6","1400.34"
"14744","2/15/11 11:33","7","1099.98"
"14745","8/19/11 10:05","5","1220.26"
"14747","4/4/11 14:09","1","328.2"
"14748","8/8/11 12:28","5","1415.75"
"14752","10/27/11 11:55","1","389.64"
"14753","9/13/11 14:50","1","563.15"
"14754","2/17/11 12:21","2","638.05"
"14755","9/27/11 12:08","11","5010.28"
"14756","11/24/11 18:13","1","738.96"
"14757","9/25/11 14:36","1","420.5"
"14758","7/18/11 8:21","4","1484.06"
"14759","8/19/11 8:57","3","1625.97"
"14760","2/15/11 16:27","1","89.2"
"14761","10/12/11 12:10","2","255.9"
"14762","3/21/11 8:20","1","300.52"
"14764","10/24/11 11:54","1","278.3"
"14765","8/19/11 15:06","3","254.11"
"14766","9/20/11 9:45","6","2473.37"
"14768","8/4/11 13:25","2","192.6"
"14769","9/18/11 15:33","8","10674.75"
"14770","4/21/11 14:21","2","876.42"
"14772","8/19/11 15:04","1","139.26"
"14775","7/25/11 12:12","3","1011.9"
"14776","8/26/11 14:23","11","2538.3"
"14778","8/4/11 15:23","2","730.86"
"14779","3/4/11 12:42","3","386.15"
"14780","9/21/11 15:15","2","447.68"
"14782","1/24/11 11:12","1","200.1"
"14784","11/13/11 13:30","2","289.99"
"14785","11/29/11 13:21","2","77.4"
"14788","12/2/11 17:06","2","679.44"
"14789","11/11/11 8:59","1","197.64"
"14790","8/12/11 12:15","4","745.06"
"14792","10/7/11 9:19","1","6.2"
"14793","11/18/11 14:50","1","228.99"
"14794","5/20/11 11:53","7","1319.91"
"14795","6/26/11 13:04","1","131.45"
"14796","9/6/11 10:42","17","8022.49"
"14798","7/18/11 14:40","3","173.74"
"14799","10/19/11 16:16","1","157.7"
"14800","9/25/11 12:45","12","4339.74"
"14801","10/9/11 15:24","1","193.14"
"14803","6/30/11 13:58","3","845.55"
"14804","12/1/11 11:20","1","353.27"
"14805","11/24/11 16:20","4","554.65"
"14806","9/25/11 15:32","1","193.39"
"14808","9/26/11 11:19","8","2741.17"
"14810","8/28/11 11:02","11","2087.88"
"14813","12/5/10 11:57","2","155.43"
"14815","11/3/11 11:36","2","778.5"
"14816","5/26/11 13:16","1","271.85"
"14817","5/23/11 13:35","2","1110.34"
"14818","9/27/11 11:01","3","657.8"
"14819","5/31/11 13:50","2","272.07"
"14820","9/25/11 13:24","4","507.29"
"14821","12/8/10 8:43","1","48.8"
"14823","6/12/11 13:12","3","321.43"
"14824","9/9/11 14:12","4","1127.71"
"14825","9/11/11 14:49","12","2226.91"
"14828","5/27/11 10:16","3","2139.76"
"14829","6/8/11 14:29","4","697.55"
"14830","10/17/11 14:29","1","197.13"
"14834","9/29/11 10:49","6","1720.3"
"14836","11/9/11 13:26","3","102.45"
"14837","9/11/11 10:58","4","1649.5"
"14840","3/17/11 12:00","1","62.85"
"14841","6/13/11 14:55","6","3295.76"
"14842","9/5/11 14:30","4","2824.69"
"14844","8/8/11 13:34","4","3189.81"
"14847","7/14/11 10:52","1","309.4"
"14849","9/5/11 14:57","25","7930.54"
"14850","2/1/11 11:21","1","325.75"
"14851","3/28/11 14:59","2","511.35"
"14852","9/4/11 13:56","6","2836.69"
"14853","5/12/11 15:17","2","475.8"
"14854","9/22/11 17:00","7","2759.83"
"14855","8/12/11 14:02","2","645.65"
"14856","11/3/11 14:53","3","1311.38"
"14857","7/14/11 15:03","2","1173.12"
"14859","9/20/11 13:19","4","1353.74"
"14860","11/20/11 14:17","1","170.32"
"14861","10/18/11 12:54","1","125.79"
"14862","7/14/11 11:20","2","841.2"
"14863","11/10/11 15:04","1","266.76"
"14865","12/2/11 16:25","2","52.2"
"14866","9/20/11 10:27","12","14389.9"
"14867","6/7/11 11:39","3","710.28"
"14868","9/29/11 10:45","8","2953.59"
"14869","8/28/11 16:09","2","725.7"
"14870","3/23/11 10:51","1","327.25"
"14871","6/14/11 13:04","4","522.38"
"14873","5/13/11 13:52","1","519.68"
"14875","8/24/11 12:20","2","1465.32"
"14878","9/18/11 12:24","9","1485.54"
"14880","9/23/11 13:42","3","706.19"
"14881","11/20/11 11:06","1","255.4"
"14882","11/6/11 10:15","2","589.7"
"14883","9/27/11 14:58","6","761.59"
"14885","7/31/11 12:05","1","765.32"
"14886","4/1/11 8:56","1","364.8"
"14887","9/21/11 15:32","1","1862"
"14888","5/16/11 14:58","1","369.2"
"14889","1/7/11 15:19","1","135.9"
"14890","3/31/11 11:57","1","125.65"
"14891","7/14/11 18:08","2","554.38"
"14893","11/30/11 12:31","2","1237.85"
"14894","9/15/11 13:51","1","655.75"
"14895","9/9/11 15:11","20","11138.71"
"14896","5/19/11 10:20","2","468.77"
"14897","9/12/11 16:06","4","1366.38"
"14898","7/28/11 14:03","6","1303.52"
"14901","9/27/11 11:05","9","1421.29"
"14902","11/14/11 10:34","1","332.66"
"14903","8/7/11 12:42","5","2810.63"
"14904","12/7/11 12:55","2","1025.44"
"14905","7/5/11 12:41","2","616.15"
"14907","9/1/11 16:41","7","3501.1"
"14908","9/26/11 12:56","1","277.8"
"14910","12/7/11 10:06","4","434.35"
"14911","9/7/11 14:13","201","143825.06"
"14912","4/7/11 11:06","2","867.85"
"14913","6/9/11 14:14","4","1227.43"
"14915","9/9/11 13:34","2","307.48"
"14916","9/7/11 10:07","4","1268.98"
"14918","8/16/11 11:50","2","1610.15"
"14920","5/11/11 10:32","2","977.77"
"14921","5/22/11 12:51","2","1316.07"
"14923","10/20/11 11:51","1","749.1"
"14924","4/8/11 9:25","1","310.05"
"14929","11/7/11 17:21","1","223.88"
"14930","8/23/11 10:31","3","2372.86"
"14931","9/26/11 12:11","5","1257.68"
"14932","12/9/10 11:48","1","363.53"
"14934","9/19/11 10:10","2","1890.94"
"14935","2/15/11 14:44","1","1784.71"
"14936","8/23/11 12:30","8","8137.02"
"14937","8/1/11 14:16","3","1621.88"
"14944","9/6/11 9:23","12","5900.25"
"14946","11/25/11 13:33","1","100.9"
"14947","9/28/11 15:48","2","290.82"
"14948","9/29/11 13:56","6","1101.97"
"14950","11/20/11 13:48","1","371.2"
"14951","9/21/11 15:15","1","311.69"
"14952","9/29/11 8:28","11","8099.49"
"14953","11/14/11 14:59","1","289.82"
"14954","11/27/11 14:30","1","336.17"
"14957","3/31/11 17:59","1","58.49"
"14958","7/15/11 14:20","3","499.68"
"14959","8/22/11 9:28","4","695.42"
"14960","6/21/11 13:38","2","221.27"
"14961","9/9/11 13:37","9","7044.68"
"14962","3/14/11 9:42","1","126.7"
"14963","6/9/11 12:30","5","1487.8"
"14964","4/6/11 14:13","1","206.21"
"14965","9/4/11 13:20","2","599"
"14966","11/25/11 12:20","1","191.32"
"14967","10/21/11 11:06","1","463.8"
"14968","11/9/11 13:58","1","147.59"
"14970","7/25/11 14:45","4","1592.06"
"14971","11/4/11 17:07","3","1116.57"
"14972","8/3/11 14:54","1","114.77"
"14973","8/24/11 15:51","3","1314.45"
"14974","11/2/11 13:01","1","114.39"
"14975","10/13/11 14:08","1","279.94"
"14976","8/30/11 17:23","7","790.86"
"14978","9/28/11 13:07","5","1931.42"
"14981","4/7/11 13:45","1","102.12"
"14984","6/12/11 11:04","2","213.27"
"14985","5/25/11 14:29","2","296.75"
"14987","12/9/10 12:13","2","326.4"
"14988","5/12/11 12:05","1","334.54"
"14995","3/4/11 13:14","2","233.23"
"14997","9/12/11 13:34","3","546.2"
"14998","6/22/11 17:30","2","429.87"
"15000","10/23/11 11:42","1","490.52"
"15002","8/16/11 10:44","4","1641.76"
"15004","7/15/11 14:05","1","1246.32"
"15005","9/5/11 11:18","28","6316.57"
"15006","10/19/11 15:08","1","502.09"
"15007","7/3/11 16:00","1","156.91"
"15009","11/27/11 13:35","3","1261.78"
"15010","11/4/11 12:42","1","308.94"
"15012","12/1/10 12:49","2","423.04"
"15014","6/16/11 19:40","2","260.17"
"15016","6/20/11 12:06","1","170.04"
"15017","11/6/11 10:33","1","125.58"
"15018","4/1/11 9:56","3","496.21"
"15019","3/18/11 12:35","1","266"
"15021","9/14/11 13:12","9","1914.82"
"15022","11/28/11 12:35","4","905.04"
"15023","8/15/11 15:06","11","6802.76"
"15024","8/2/11 13:09","10","1661.33"
"15025","11/6/11 15:20","1","377.01"
"15026","9/20/11 13:52","3","469"
"15027","6/24/11 14:33","4","1066.15"
"15028","12/6/10 12:47","4","627.13"
"15030","9/29/11 10:50","2","518.28"
"15031","8/21/11 15:35","4","668.14"
"15032","3/28/11 15:03","3","4959.1"
"15033","8/8/11 16:18","10","2586.67"
"15034","9/30/11 13:40","8","4308.61"
